DEPTH,R4,COND,SP,GR,AC
2030.25,2.447,458.748,37.388,90.735,282.846
2030.375,2.696,441.801,37.388,88.656,265.162
2030.5,2.99,422.469,37.388,84.787,252.611
2030.625,3.25,404.001,37.388,81.107,242.272
2030.75,3.566,386.325,37.388,77.62,234.073
2030.875,3.791,374.766,37.387,74.934,240.876
2031,3.814,358.395,37.387,72.538,248.637
2031.125,3.604,343.794,37.286,70.094,259.495
2031.25,3.403,338.877,37.258,68.672,264.804
2031.375,3.067,327.232,37.186,67.601,270.593
2031.5,2.892,319.901,37.185,68.575,274.264
2031.625,2.771,311.633,37.098,70.191,276.316
2031.75,2.899,310.817,37.085,71.806,276.833
2031.875,2.984,314.608,36.984,71.406,276.834
2032,3.028,319.903,36.984,72.773,278.113
2032.125,3.092,319.903,36.932,73.609,281.217
2032.25,3.114,319.904,36.877,73.208,285.32
2032.375,3.201,319.904,36.782,73.526,290.218
2032.5,3.25,319.905,36.782,74.686,296.527
2032.625,3.329,319.905,36.782,74.492,301.63
2032.75,3.454,319.905,36.782,72.469,305.631
2032.875,3.516,315.33,36.781,71.406,306.837
2033,3.662,306.375,36.781,73.47,306.626
2033.125,3.827,298.154,36.781,75.411,297.42
2033.25,3.991,293.455,36.882,74.548,290.59
2033.375,4.175,289.221,36.988,73.525,283.216
2033.5,4.303,285.085,37.141,72.807,276.84
2033.625,4.444,286.326,37.209,72.31,284.082
2033.75,4.267,319.023,37.284,71.116,292.291
2033.875,3.786,347.566,37.307,73.304,312.33
2034,3.247,378.143,37.385,76.17,349.632
2034.125,2.875,401.194,37.474,80.016,359.769
2034.25,2.557,431.816,37.524,78.102,344.006
2034.375,2.391,458.599,37.586,75.21,323.388
2034.5,2.329,493.063,37.636,77.751,303.498
2034.625,2.329,508.227,37.723,81.176,311.534
2034.75,2.329,537.342,37.787,83.44,331.153
2034.875,2.329,547.821,37.819,85.083,355.117
2035,2.329,556.618,37.9,85.975,374.117
2035.125,2.285,561.072,37.988,87.197,392.298
2035.25,2.249,574.592,38.008,86.83,361.112
2035.375,2.315,577.471,38.089,85.408,331.428
2035.5,2.425,584.693,38.089,85.891,307.156
2035.625,2.549,585.85,38.089,88.007,295.289
2035.75,2.57,594.35,38.089,90.153,287.702
2035.875,2.61,594.349,38.089,91.271,286.817
2036,2.626,594.349,38.088,93.183,304.2
2036.125,2.65,594.349,38.189,95.586,317.23
2036.25,2.65,602.972,38.189,99.314,329.613
2036.375,2.65,602.972,38.189,99.499,344.437
2036.5,2.565,602.972,38.189,97.034,354.85
2036.625,2.443,611.72,38.189,95.432,362.953
2036.75,2.38,611.719,38.25,96.601,366.057
2036.875,2.278,620.594,38.289,98.698,367.851
2037,2.155,629.598,38.289,99.603,363.021
2037.125,2.128,629.598,38.289,98.732,356.816
2037.25,2.088,629.597,38.289,97.51,348.989
2037.375,2.167,629.597,38.289,96.288,340.542
2037.5,2.292,620.592,38.289,97.531,333.199
2037.625,2.416,611.717,38.374,95.832,319.987
2037.75,2.449,602.968,38.389,98.621,312.854
2037.875,2.449,602.968,38.389,96.977,320.133
2038,2.449,602.968,38.389,95.334,337.34
2038.125,2.417,602.967,38.389,94.292,352.546
2038.25,2.355,602.967,38.39,93.029,353.959
2038.375,2.305,594.344,38.452,93.298,344.856
2038.5,2.211,585.844,38.489,91.034,348.166
2038.625,2.17,585.844,38.489,92.188,353.618
2038.75,2.339,577.465,38.489,94.484,346.403
2038.875,2.498,577.465,38.489,92.648,336.958
2039,2.636,569.207,38.523,93.387,320.51
2039.125,2.747,561.946,38.585,91.323,301.513
2039.25,2.811,553.067,38.589,88.913,279.744
2039.375,2.883,545.134,38.589,86.745,272.623
2039.5,2.782,545.134,38.589,86.02,296.042
2039.625,2.582,545.134,38.589,88.187,314.976
2039.75,2.437,545.133,38.589,86.945,339.698
2039.875,2.286,545.133,38.589,86.22,368.243
2040,2.201,545.133,38.589,86.862,380.656
2040.125,2.162,545.133,38.589,86.421,345.862
2040.25,2.1,545.133,38.589,89.306,325.651
2040.375,2.088,545.133,38.589,92.351,328.49
2040.5,2.088,545.275,38.588,92.902,336.644
2040.625,2.088,553.041,38.588,90.492,345.817
2040.75,2.088,553.041,38.588,88.615,353.383
2040.875,2.127,561.064,38.588,86.772,357.486
2041,2.149,569.204,38.588,86.22,344.52
2041.125,2.168,582.102,38.588,86.468,332.298
2041.25,2.168,588.623,38.51,87.98,323.933
2041.375,2.168,594.337,38.487,88.615,328.903
2041.5,2.168,594.337,38.399,90.079,332.007
2041.625,2.117,594.336,38.386,91.722,335.989
2041.75,2.066,594.336,38.285,92.895,338.559
2041.875,1.976,594.336,38.185,94.718,340.523
2042,1.915,594.336,38.125,94.296,331.766
2042.125,1.867,594.336,38.069,92.163,333.355
2042.25,1.805,594.335,37.983,92.922,339.51
2042.375,1.727,585.836,37.907,88.585,345.166
2042.5,1.673,579.896,37.852,86.032,349.821
2042.625,1.646,574.089,37.781,83.188,354.941
2042.75,1.606,561.743,37.69,86.226,358.958
2042.875,1.606,545.13,37.587,88.766,360.872
2043,1.661,537.335,37.479,86.916,350.084
2043.125,1.724,527.911,37.378,85.722,331.448
2043.25,1.767,514.612,37.265,87.184,316.728
2043.375,1.807,502.023,37.108,85.804,304.11
2043.5,1.807,490.919,36.993,84.499,291.904
2043.625,1.847,480.073,36.754,82.477,277.235
2043.75,1.902,466.895,36.604,80.213,277.881
2043.875,1.977,452.52,36.381,77.569,289.193
2044,2.039,439.462,36.123,75.685,295.085
2044.125,2.15,420.447,35.966,74.345,292.096
2044.25,2.239,406.681,35.754,75.775,280.839
2044.375,2.403,389.873,35.541,73.792,273.359
2044.5,2.527,372.815,35.363,71.632,273.12
2044.625,2.652,354.028,35.161,69.858,278.423
2044.75,2.793,339.918,35.004,72.806,280.751
2044.875,2.94,321.363,34.792,71.646,285.768
2045,3.051,306.414,34.68,70.003,289.934
2045.125,3.132,285.937,34.556,69.891,293.639
2045.25,3.233,273.069,34.456,67.807,295.88
2045.375,3.345,261.109,34.355,65.392,298.226
2045.5,3.442,249.685,34.566,64.018,300.881
2045.625,3.566,236.444,34.786,64.84,288.445
2045.75,4.002,236.444,35.152,67.463,275.567
2045.875,4.255,236.445,35.409,69.154,269.361
2046,4.617,236.445,35.721,71.094,263.019
2046.125,4.557,245.945,36.032,72.599,271.816
2046.25,4.272,264.08,36.344,71.446,284.058
2046.375,3.519,284.904,36.627,74.241,291.229
2046.5,3.044,306.841,36.962,73.841,302.721
2046.625,2.712,330.721,37.226,72.253,305.076
2046.75,2.502,356.461,37.483,71.797,309.37
2046.875,2.209,385.824,37.639,73.559,313.473
2047,2.044,420.162,37.845,75.298,322.613
2047.125,1.927,446.4,38.051,77.486,329.474
2047.25,1.875,476.575,38.18,80.55,337.475
2047.375,1.807,512.943,38.281,83.014,344.887
2047.5,1.776,544.169,38.281,85.857,354.197
2047.625,1.741,585.671,38.281,87.5,360.508
2047.75,1.726,611.69,38.084,89.006,365.825
2047.875,1.726,629.564,37.925,90.903,363.398
2048,1.726,632.229,37.805,92.028,351.858
2048.125,1.726,638.695,37.557,93.397,342.641
2048.25,1.726,638.694,37.335,94.514,342.345
2048.375,1.726,638.694,37.122,92.957,348.552
2048.5,1.726,638.694,36.909,87.03,356.225
2048.625,1.726,631.202,36.62,90.827,362.946
2048.75,1.726,620.56,36.425,92.477,367.601
2048.875,1.794,602.729,36.17,93.828,342.468
2049,1.807,576.383,35.857,90.35,317.684
2049.125,1.905,551.141,35.689,89.86,300.651
2049.25,2.046,532.161,35.431,90.35,287.688
2049.375,2.171,505.63,35.188,91.027,278.585
2049.5,2.295,481.968,34.906,88.108,269.846
2049.625,2.445,458.612,34.592,85.957,267.762
2049.75,2.664,428.236,34.379,83.228,271.35
2049.875,2.788,398.682,34.066,77.956,275.66
2050,3.003,380.644,33.752,75.173,283.16
2050.125,3.157,353.521,33.492,74.35,289.094
2050.25,3.361,318.325,33.184,74.311,294.073
2050.375,3.558,292.286,32.912,78.1,300.383
2050.5,3.81,258.568,32.8,77.032,304.486
2050.625,4.014,227.287,32.74,75.392,305.898
2050.75,4.341,210.733,32.739,76.249,306.899
2050.875,4.771,199.786,32.825,75.027,306.899
2051,5.238,196.094,32.968,74.406,305.9
2051.125,5.846,210.457,33.072,75.966,305.9
2051.25,6.264,223.306,33.209,74.889,305.901
2051.375,6.521,243.776,33.38,75.545,308.21
2051.5,6.725,266.192,33.525,74.724,311.32
2051.625,6.825,294.859,33.711,75.315,313.902
2051.75,6.894,331.352,34.087,77.017,312.654
2051.875,6.905,356.618,34.324,78.372,293.994
2052,6.669,380.319,34.727,79.776,297.394
2052.125,5.61,397.109,35.123,80.784,312.57
2052.25,4.39,418.726,35.611,80.403,337.013
2052.375,3.474,439.224,35.946,80.093,351.044
2052.5,2.623,458.614,36.358,81.562,338.935
2052.625,2.029,465.266,36.67,82.28,331.906
2052.75,1.527,472.015,37.138,83.101,338.803
2052.875,1.325,465.266,37.493,84.033,344.234
2053,1.332,458.615,37.805,85.875,339.634
2053.125,1.417,452.059,38.096,85.91,300.604
2053.25,1.621,445.596,38.328,84.24,278.574
2053.375,1.764,439.226,38.558,85.035,255.09
2053.5,1.869,439.226,38.714,83.772,256.09
2053.625,1.994,445.557,38.779,84.812,267.524
2053.75,2.078,452.059,38.911,83.428,283.861
2053.875,2.128,452.059,38.981,81.858,306.437
2054,2.128,452.059,38.981,80.616,319.334
2054.125,1.843,452.059,38.98,79.409,313.208
2054.25,1.726,452.06,38.98,78.47,289.457
2054.375,1.911,452.06,38.98,78.008,266.117
2054.5,2.103,452.06,38.98,77.966,274.397
2054.625,2.327,458.616,38.98,77.407,283.412
2054.75,2.534,464.777,38.98,76.365,292.17
2054.875,2.742,472.016,38.952,75.364,300.119
2055,2.89,479.818,38.879,74.743,287.283
2055.125,3.045,494.566,38.844,77.207,281.914
2055.25,3.171,522.072,38.778,76.6,292.718
2055.375,3.009,529.643,38.778,77.407,309.036
2055.5,2.89,529.643,38.732,76.661,325.37
2055.625,2.865,529.643,38.677,75.806,338.576
2055.75,2.81,522.072,38.624,77.767,349.783
2055.875,2.79,500,38.576,80.03,337.662
2056,2.77,478.862,38.576,81.865,311.36
2056.125,3.013,464.734,38.481,83.756,298.19
2056.25,3.273,448.22,38.475,84.942,285.054
2056.375,3.561,432.95,38.42,81.519,277.297
2056.5,3.806,420.661,38.374,80.988,269.592
2056.625,3.812,411.68,38.343,78.746,268.228
2056.75,3.606,404.032,38.273,75.399,275.829
2056.875,3.493,402.878,38.273,72.487,284.22
2057,3.493,402.878,38.273,71.003,283.981
2057.125,3.712,408.218,38.273,76.793,271.703
2057.25,3.845,411.717,38.457,75.805,263.394
2057.375,3.732,415.368,38.474,78.374,265.758
2057.5,3.476,427.448,38.676,79.684,282.686
2057.625,3.317,447.695,38.732,81.099,305.862
2057.75,3.068,468.15,38.776,82.527,319.099
2057.875,2.844,489.582,38.854,81.932,321.233
2058,2.704,504.634,38.877,80.767,317.924
2058.125,2.553,522.07,38.962,83.507,319.718
2058.25,2.449,536.144,38.977,86.411,327.925
2058.375,2.343,545.114,38.977,89.254,342.028
2058.5,2.273,553.02,39.034,88.689,347.926
2058.625,2.174,553.019,39.078,87.211,342.926
2058.75,2.089,545.114,39.077,86.611,347.751
2058.875,2.004,537.322,39.077,88.406,353.957
2059,1.967,529.641,39.077,87.011,356.927
2059.125,2.269,510.301,39.077,87.83,329.11
2059.25,2.517,474.154,39.077,85.61,296.947
2059.375,2.776,458.62,39.077,86.624,271.262
2059.5,3.011,445.603,39.077,84.795,258.038
2059.625,3.144,445.603,39.077,84.926,273.626
2059.75,3.24,445.603,39.077,81.863,286.627
2059.875,3.178,446.92,39.077,78.599,309.312
2060,2.973,467.336,39.076,76.226,331.276
2060.125,2.767,485.808,39.076,76.246,343.137
2060.25,2.433,498.27,39.076,82.139,354.241
2060.375,2.142,505.872,39.076,80.953,368.205
2060.5,1.847,512.579,39.076,82.725,351.048
2060.625,1.869,520.788,39.076,86.381,327.55
2060.75,1.966,529.128,39.076,89.855,298.57
2060.875,2.143,529.961,39.076,93.884,299.637
2061,2.282,537.32,39.076,95.726,314.607
2061.125,2.446,537.32,39.076,94.785,328.08
2061.25,2.489,537.32,39.022,90.921,340.39
2061.375,2.443,537.32,38.975,89.176,348.111
2061.5,2.227,545.111,38.975,87.934,354.627
2061.625,2.072,545.111,38.974,86.292,358.73
2061.75,1.967,545.111,38.974,85.229,359.937
2061.875,2.039,536.113,38.974,87.21,329.937
2062,2.155,525.907,38.974,89.762,311.423
2062.125,2.295,522.068,38.957,93.736,296.526
2062.25,2.406,538.766,38.894,95.042,297.561
2062.375,2.528,545.11,38.873,92.988,310.612
2062.5,2.606,553.015,38.873,91.223,323.503
2062.625,2.401,561.034,38.873,92.437,334.188
2062.75,2.263,565.936,38.873,90.72,342.395
2062.875,2.03,569.169,38.873,88.895,353.262
2063,1.905,569.168,38.873,87.262,358.808
2063.125,1.806,569.168,38.873,88.646,365.796
2063.25,1.766,552.917,38.872,92.095,354.524
2063.375,1.801,540.69,38.872,93.709,344.488
2063.5,1.926,526.099,38.872,94.074,334.079
2063.625,2.111,502.394,38.872,91.341,327.771
2063.75,2.225,489.712,38.872,89.279,318.065
2063.875,2.349,473.559,38.872,87.278,303.017
2064,2.458,463.097,38.872,83.953,292.665
2064.125,2.547,449.619,38.872,81.518,280.479
2064.25,2.671,436.526,38.872,80.406,276.946
2064.375,2.762,426.884,38.872,82.553,286.091
2064.5,2.81,417.445,38.908,79.735,295.298
2064.625,2.736,407.731,38.971,78.493,303.504
2064.75,2.65,402.892,38.972,77.328,306.947
2064.875,2.569,393.195,38.972,75.81,293.493
2065,2.569,377.673,38.977,74.133,282.772
2065.125,2.66,366.408,39.039,72.864,282.639
2065.25,2.852,353.934,39.072,72.52,286.743
2065.375,3.029,343.889,39.072,79.405,291.295
2065.5,3.204,336.77,39.072,75.203,295.95
2065.625,3.398,329.34,39.116,76.183,299.053
2065.75,3.556,324.135,39.173,74.279,298.333
2065.875,3.733,329.87,39.172,71.94,282.951
2066,3.853,357.192,39.172,70.437,287.206
2066.125,3.691,390.568,39.216,70.001,294.994
2066.25,3.486,436.251,39.273,73.697,317.201
2066.375,3.28,466.98,39.273,73.111,331.407
2066.5,3.103,498.074,39.273,73.602,334.784
2066.625,2.889,543.816,39.273,75.763,336.887
2066.75,2.585,576.908,39.272,78.641,341.472
2066.875,2.265,620.938,39.272,81.489,347.233
2067,2.091,657.285,39.272,84.151,353.44
2067.125,1.926,666.815,39.272,85.468,358.301
2067.25,1.887,610.866,39.272,84.185,346.61
2067.375,1.846,561.56,39.272,87.027,334.199
2067.5,1.846,525.296,39.272,90.339,325.339
2067.625,1.904,509.598,39.272,92.257,306.412
2067.75,2.087,493.645,39.272,89.068,281.491
2067.875,2.377,479.636,39.271,87.621,280.897
2068,2.597,465.277,39.271,86.579,287.249
2068.125,2.721,458.628,39.271,84.7,294.585
2068.25,2.765,458.628,39.271,82.237,302.517
2068.375,2.729,458.628,39.271,80.852,309.342
2068.5,2.6,461.305,39.217,79.907,318.415
2068.625,2.444,477.169,39.17,79.204,323.136
2068.75,2.354,484.448,39.17,80.68,327.652
2068.875,2.288,485.811,39.17,82.481,317.992
2069,2.248,445.613,39.17,85.882,305.168
2069.125,2.208,445.613,39.17,88.006,299.962
2069.25,2.239,445.614,39.17,92.91,294.86
2069.375,2.403,439.033,39.17,98.209,290.757
2069.5,2.566,434.153,39.17,96.161,287.964
2069.625,2.734,429.322,39.222,92.56,294.091
2069.75,2.902,423.814,39.27,88.097,298.746
2069.875,3.051,417.551,39.27,81.555,306.213
2070,3.051,414.67,39.27,78.112,310.693
2070.125,2.952,408.744,39.307,74.904,312.966
2070.25,2.838,408.744,39.37,72.828,312.966
2070.375,2.776,402.903,39.37,74.787,303.894
2070.5,2.657,402.903,39.44,72.946,294.688
2070.625,2.613,402.903,39.471,75.093,289.968
2070.75,2.609,402.904,39.538,80.334,291.313
2070.875,2.569,397.146,39.571,78.644,294.417
2071,2.569,394.34,39.571,76.892,298.52
2071.125,2.595,391.471,39.672,76.602,299.969
2071.25,2.678,391.471,39.672,76.602,289.208
2071.375,2.76,391.471,39.671,78.291,285.97
2071.5,2.835,396.625,39.772,80.01,285.97
2071.625,2.85,397.216,39.772,79.203,289.044
2071.75,2.85,408.747,39.772,80.673,290.971
2071.875,2.751,415.978,39.772,80.436,295.529
2072,2.647,426.784,39.772,77.944,306.736
2072.125,2.526,434.307,39.872,76.105,318.942
2072.25,2.481,445.617,39.872,78.155,331.149
2072.375,2.392,456.226,39.872,80.817,349.355
2072.5,2.267,465.281,39.973,80.685,326.592
2072.625,2.213,477.82,39.972,83.541,325.768
2072.75,2.171,485.812,39.972,82.803,335.975
2072.875,2.11,493.239,40.06,81.762,342.13
2073,2.087,507.249,40.073,82.356,346.976
2073.125,2.047,485.812,40.12,80.479,328.049
2073.25,2.007,462.801,40.173,81.438,315.468
2073.375,2.007,453.788,40.173,78.59,298.371
2073.5,2.076,440.586,40.182,76.478,286.729
2073.625,2.266,428.754,40.274,78.056,283.432
2073.75,2.328,414.676,40.274,77.236,287.224
2073.875,2.461,403.539,40.273,76.021,291.879
2074,2.559,394.311,40.296,75.994,295.015
2074.125,2.689,382.839,40.374,75.118,296.979
2074.25,2.81,373.817,40.374,73.953,296.495
2074.375,2.891,364.295,40.374,73.132,274.253
2074.5,2.975,352.904,40.41,73.87,262.981
2074.625,3.06,345.111,40.474,73.78,273.084
2074.75,3.331,339.001,40.474,72.704,283.618
2074.875,3.257,342.561,40.474,72.201,292.269
2075,3.171,358.21,40.474,73.573,300.716
2075.125,3.131,369.578,40.474,75.779,305.983
2075.25,3.39,375.131,40.531,76.788,284.274
2075.375,3.645,391.871,40.574,75.784,298.863
2075.5,3.809,404.348,40.574,75.601,309.378
2075.625,3.651,418.723,40.574,77.678,323.512
2075.75,3.394,435.807,40.574,78.504,334.955
2075.875,3.109,453.889,40.574,77.842,342.986
2076,2.857,465.283,40.574,79.016,322.913
2076.125,2.566,478.871,40.574,80.119,313.399
2076.25,2.382,491.948,40.574,80.601,311.781
2076.375,2.328,492.855,40.573,81.801,317.987
2076.5,2.288,500,40.573,84.202,325.4
2076.625,2.208,500,40.573,82.719,335.4
2076.75,2.165,500,40.499,81.539,341.225
2076.875,2.119,500,40.472,82.166,349.401
2077,2.007,500,40.472,85.511,334.947
2077.125,1.938,500,40.472,86.277,320.493
2077.25,1.846,500,40.472,85.747,307.081
2077.375,1.78,507.248,40.371,87.866,300.33
2077.5,1.836,507.248,40.371,90.168,295.524
2077.625,2.04,507.248,40.371,87.772,290.992
2077.75,2.202,507.248,40.371,86.485,296.271
2077.875,2.249,507.248,40.371,88.256,307.962
2078,2.288,507.248,40.371,86.663,326.684
2078.125,2.288,507.248,40.371,84.421,345.89
2078.25,2.16,507.248,40.371,84.801,322.788
2078.375,2.098,507.248,40.37,83.339,306.376
2078.5,2.056,514.601,40.37,82.201,298.232
2078.625,2.047,514.601,40.37,83.628,290.262
2078.75,2.047,514.601,40.37,85.779,290.935
2078.875,2.237,506.803,40.37,86.957,298.141
2079,2.405,484.664,40.37,84.86,304.76
2079.125,2.531,463.453,40.37,85.112,312.276
2079.25,2.615,452.084,40.269,83.971,318.761
2079.375,2.754,436.23,40.269,81.806,322.028
2079.5,2.863,423.226,40.269,79.047,303.646
2079.625,3.067,408.761,40.252,76.924,280.926
2079.75,3.392,402.921,40.168,74.924,267.411
2079.875,3.636,408.152,40.168,76.538,261.103
2080,3.907,396.589,40.268,78.599,292.117
2080.125,4.117,403.004,40.268,77.355,305.091
2080.25,3.919,451.793,40.268,75.043,317.55
2080.375,3.557,467.266,40.268,75.484,335.283
2080.5,3.266,483.726,40.268,77.896,350.688
2080.625,2.993,491.168,40.268,81.048,352.141
2080.75,2.792,504.731,40.179,83.291,343.115
2080.875,2.586,522.178,40.168,85.153,336.236
2081,2.421,544.349,40.168,87.699,330.126
2081.125,2.336,561.233,40.168,92.159,333.565
2081.25,2.213,570.316,40.168,95.9,341.535
2081.375,2.17,577.87,40.112,98.643,356.626
2081.5,2.081,580.496,40.067,101.102,346.792
2081.625,2.014,586.29,40.067,98.208,343.078
2081.75,1.951,594.838,40.067,95.35,341.751
2081.875,1.933,594.833,40.067,93.148,352.096
2082,1.933,594.829,40.067,91.104,360.171
2082.125,1.933,594.825,40.067,93.364,367.714
2082.25,1.933,594.821,40.067,94.997,357.684
2082.375,1.933,594.817,40.067,96.477,340.407
2082.5,1.933,594.813,40.067,98.039,324.468
2082.625,1.947,594.808,40.067,95.479,313.708
2082.75,2.014,594.804,40.067,98.19,305.188
2082.875,2.014,590.337,40.067,101.704,309.271
2083,1.988,586.245,40.067,99.825,350.823
2083.125,1.943,586.241,40.067,99.137,354.594
2083.25,1.876,586.237,40.067,96.885,346.342
2083.375,1.853,586.233,40.168,99.559,336.059
2083.5,1.813,586.229,40.268,95.041,328.381
2083.625,1.813,594.774,40.308,90.138,328.183
2083.75,1.813,594.77,40.369,86.131,337.835
2083.875,1.87,603.44,40.369,88.365,353.552
2084,1.956,603.436,40.419,91.851,368.133
2084.125,1.974,603.432,40.47,90.725,375.997
2084.25,1.919,603.427,40.556,91.504,368.8
2084.375,1.836,603.423,40.57,94.758,358.523
2084.5,1.813,594.745,40.57,95.745,346.054
2084.625,1.773,594.53,40.671,97.162,328.247
2084.75,1.781,586.188,40.671,96.51,292.369
2084.875,1.878,577.757,40.685,96.641,300.001
2085,1.991,577.753,40.772,98.502,316.949
2085.125,2.135,577.749,40.772,99.995,343.686
2085.25,2.256,569.441,40.852,101.619,355.818
2085.375,2.337,569.437,40.872,100.054,354.026
2085.5,2.377,569.433,40.967,97.5,345.465
2085.625,2.338,577.118,41.047,94.753,333.667
2085.75,2.173,577.729,41.074,92.274,323.978
2085.875,2.007,577.725,41.112,90.413,303.952
2086,1.854,577.721,41.174,89.111,320.02
2086.125,1.814,586.142,41.174,87.267,338.885
2086.25,1.915,588.142,41.174,84.823,353.781
